Command, Domain, Solver, Iteration Operation, Priority, SAT, Solution nº, Response Time(ms)
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 26, 4131
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 27, 5397
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 28, 4217
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 29, 5008
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, LEX, SAT, 30, 5643
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 0, 119
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 1, 41
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 2, 28
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 3, 53
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 4, 6987
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 5, 87
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 6, 81
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 7, 111
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 8, 187
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 9, 166
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 10, 101
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 11, 354
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 12, 236
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 13, 378
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 14, 540
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 15, 291
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 16, 1116
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 17, 642
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 18, 621
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 19, 2947
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 20, 3160
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 21, 4344
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 22, 3122
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 23, 1780
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 24, 1626
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 25, 1624
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 26, 3986
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 27, 4625
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 28, 5602
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 29, 1763
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, BOX, SAT, 30, 1915
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 0, 16372
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 1, 200
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 2, 287
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 3, 166
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 4, 501
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 5, 574
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 6, 764
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 7, 469
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 8, 1561
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 9, 1362
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 10, 2830
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 11, 1440
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 12, 2224
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 13, 2218
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 14, 2504
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 15, 4087
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 16, 2661
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 17, 6094
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 18, 4765
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 19, 7990
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 20, 4793
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 21, 3255
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 22, 5033
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 23, 5106
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 24, 2100
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 25, 12227
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 26, 14747
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 27, 3218
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 28, 14279
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 29, 10580
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, BOX, SAT, 30, 9731
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, PARETO, SAT, 0, 120
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, PARETO, SAT, 1, 39
Run two_diagnosis for 1 Patient, Fuzzy, z3, SDST, PARETO, UNKNOWN, 2, timeout
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, PARETO, SAT, 0, 16404
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, PARETO, SAT, 1, 203
Run same_diagnosis for 2 Patient, Fuzzy, z3, SDST, PARETO, UNKNOWN, 2, timeout
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 0, 118
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 1, 42
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 2, 32
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 3, 41
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 4, 58
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 5, 62
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 6, 73
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 7, 87
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 8, 103
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 9, 114
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 10, 160
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 11, 183
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 12, 209
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 13, 294
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 14, 263
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 15, 373
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 16, 347
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 17, 522
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 18, 499
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 19, 469
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 20, 505
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 21, 572
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 22, 778
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 23, 923
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 24, 716
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 25, 913
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 26, 837
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 27, 1185
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 28, 1109
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 29, 1428
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, LEX, SAT, 30, 1130
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 0, 16388
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 1, 189
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 2, 167
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 3, 194
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 4, 260
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 5, 368
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 6, 421
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 7, 479
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 8, 471
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 9, 728
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 10, 762
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 11, 959
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 12, 890
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 13, 964
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 14, 1031
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 15, 1141
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 16, 1046
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 17, 1274
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 18, 1522
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 19, 1706
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 20, 1757
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 21, 1732
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 22, 1766
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 23, 2416
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 24, 2378
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 25, 1988
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 26, 2305
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 27, 2268
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 28, 2539
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 29, 2845
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, LEX, SAT, 30, 2738
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 0, 122
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 1, 43
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 2, 47
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 3, 58
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 4, 104
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 5, 127
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 6, 120
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 7, 397
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 8, 802
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 9, 340
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 10, 276
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 11, 425
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 12, 510
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 13, 536
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 14, 645
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 15, 512
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 16, 462
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 17, 1706
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 18, 676
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 19, 900
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 20, 4682
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 21, 754
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 22, 1138
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 23, 4870
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 24, 3096
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 25, 8709
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 26, 1264
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 27, 1159
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 28, 2069
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 29, 3208
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, BOX, SAT, 30, 3232
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 0, 16389
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 1, 239
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 2, 468
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 3, 403
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 4, 1001
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 5, 1351
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 6, 2524
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 7, 3464
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 8, 1869
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 9, 2472
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 10, 5670
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 11, 6019
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 12, 5005
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 13, 7518
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 14, 8801
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 15, 15880
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 16, 9892
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 17, 18497
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 18, 11576
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 19, 13723
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 20, 12615
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 21, 18574
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 22, 19051
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 23, 47348
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 24, 32487
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 25, 18237
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 26, 25427
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 27, 20348
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 28, 56912
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 29, 50201
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, BOX, SAT, 30, 50478
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, PARETO, SAT, 0, 134
Run two_diagnosis for 1 Patient, Fuzzy, z3, VDST, PARETO, UNKNOWN, 1, timeout
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, PARETO, SAT, 0, 16382
Run same_diagnosis for 2 Patient, Fuzzy, z3, VDST, PARETO, UNKNOWN, 1, timeout
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 0, 133
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 1, 43
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 2, 26
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 3, 24
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 4, 24
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 5, 26
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 6, 29
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 7, 23
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 8, 31
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 9, 38
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 10, 37
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 11, 29
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 12, 33
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 13, 48
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 14, 38
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 15, 31
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 16, 34
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 17, 37
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 18, 29
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 19, 44
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 20, 23
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 21, 35
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 22, 50
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 23, 43
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 24, 52
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 25, 53
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 26, 29
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 27, 61
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 28, 68
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 29, 57
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, LEX, SAT, 30, 70
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 0, 16374
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 1, 168
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 2, 101
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 3, 91
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 4, 104
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 5, 106
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 6, 115
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 7, 98
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 8, 104
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 9, 102
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 10, 94
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 11, 121
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 12, 87
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 13, 127
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 14, 96
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 15, 155
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 16, 93
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 17, 128
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 18, 116
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 19, 107
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 20, 128
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 21, 116
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 22, 138
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 23, 121
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 24, 146
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 25, 122
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 26, 109
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 27, 154
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 28, 109
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 29, 110
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, LEX, SAT, 30, 125
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 0, 131
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 1, 45
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 2, 26
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 3, 44
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 4, 39
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 5, 32
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 6, 47
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 7, 42
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 8, 26
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 9, 45
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 10, 59
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 11, 37
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 12, 60
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 13, 29
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 14, 41
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 15, 43
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 16, 42
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 17, 58
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 18, 38
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 19, 40
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 20, 44
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 21, 58
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 22, 33
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 23, 84
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 24, 39
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 25, 38
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 26, 33
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 27, 69
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 28, 72
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 29, 110
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, BOX, SAT, 30, 62
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 0, 16379
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 1, 251
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 2, 172
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 3, 246
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 4, 178
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 5, 181
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 6, 223
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 7, 220
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 8, 216
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 9, 226
